,imLoc,jVel,jPos,eeVel,eePos,cPos
368,/images/episode_1/run_1/step_68.jpg,"-0.204315185546875,0.3118562698364258,0.2877378463745117,0.07990837097167969,0.4796171188354492,-0.15523910522460938,-0.5277633666992188","0.23419690132141113,0.4533599615097046,-0.2402782440185547,-1.9439826011657715,1.1470863819122314,0.443223237991333,-1.551034688949585","0.09179988503456116,0.9173744916915894,0.16644538938999176","0.03460526466369629,-0.05163908004760742,-0.12441873550415039,-0.016723131760954857,-0.017861684784293175,0.06043793633580208","0.15702709555625916,0.821901798248291,0.02499992586672306"
369,/images/episode_1/run_1/step_69.jpg,"-0.21085739135742188,0.3105592727661133,0.29848575592041016,0.07793426513671875,0.4988384246826172,-0.16206741333007812,-0.5511856079101562","0.22365403175354004,0.46888792514801025,-0.22535395622253418,-1.9400858879089355,1.1720283031463623,0.4351198673248291,-1.5785939693450928","0.09353552758693695,0.9148536920547485,0.1601930409669876","0.03471285104751587,-0.050415992736816406,-0.125046968460083,-0.022541500627994537,-0.02150280773639679,0.057304345071315765","0.1570272147655487,0.821901798248291,0.02499992586672306"
370,/images/episode_1/run_1/step_70.jpg,"-0.21834850311279297,0.30953407287597656,0.31017303466796875,0.07565498352050781,0.5222654342651367,-0.16904830932617188,-0.5793571472167969","0.2127366065979004,0.4843646287918091,-0.20984530448913574,-1.9363031387329102,1.1981415748596191,0.4266674518585205,-1.6075618267059326","0.09527750313282013,0.9123930335044861,0.1539115011692047","0.034839510917663574,-0.04921317100524902,-0.12563079595565796,-0.028157217428088188,-0.025191523134708405,0.05402882397174835","0.15702733397483826,0.821901798248291,0.02499992586672306"
371,/images/episode_1/run_1/step_71.jpg,"-0.22678375244140625,0.30883312225341797,0.32288551330566406,0.07301807403564453,0.5507802963256836,-0.17614364624023438,-0.6131315231323242","0.20139741897583008,0.49980628490448,-0.19370102882385254,-1.932652235031128,1.2256805896759033,0.4178602695465088,-1.6382184028625488","0.09702359139919281,0.9099902510643005,0.14760148525238037","0.03492176532745361,-0.04805564880371094,-0.12620031833648682,-0.0345902293920517,-0.028659597039222717,0.05015730485320091","0.1570274531841278,0.821901798248291,0.02499992586672306"
372,/images/episode_1/run_1/step_72.jpg,"-0.23623943328857422,0.3085470199584961,0.33661365509033203,0.07001399993896484,0.5854272842407227,-0.18303871154785156,-0.6536960601806641","0.18958544731140137,0.5152336359024048,-0.17687034606933594,-1.9291515350341797,1.2549519538879395,0.4087083339691162,-1.670903205871582","0.09877552092075348,0.907649040222168,0.14126360416412354","0.03503859043121338,-0.04682421684265137,-0.12675762176513672,-0.04177447780966759,-0.03305176645517349,0.046277452260255814","0.15702757239341736,0.821901798248291,0.02499992586672306"
373,/images/episode_1/run_1/step_73.jpg,"-0.24650096893310547,0.30873775482177734,0.3510570526123047,0.06657123565673828,0.6274700164794922,-0.18958091735839844,-0.7023096084594727","0.1772603988647461,0.5306705236434937,-0.1593174934387207,-1.9258229732513428,1.286325454711914,0.3992292881011963,-1.7060186862945557","0.10052905976772308,0.9053705334663391,0.13489693403244019","0.03507077693939209,-0.04557013511657715,-0.127333402633667,-0.049880146980285645,-0.038347966969013214,0.04235111549496651","0.1570276916027069,0.821901798248291,0.02499992586672306"
374,/images/episode_1/run_1/step_74.jpg,"-0.2571582794189453,0.30954837799072266,0.36579132080078125,0.06266117095947266,0.6787347793579102,-0.1951885223388672,-0.7606792449951172","0.16440248489379883,0.5461479425430298,-0.14102792739868164,-1.9226899147033691,1.3202621936798096,0.38946986198425293,-1.7440526485443115","0.10228660702705383,0.9031526446342468,0.12850439548492432","0.03515094518661499,-0.0443577766418457,-0.12785077095031738,-0.05815473198890686,-0.04323037713766098,0.03788541257381439","0.15702781081199646,0.821901798248291,0.02499992586672306"
375,/images/episode_1/run_1/step_75.jpg,"-0.2675151824951172,0.31111717224121094,0.3798246383666992,0.058236122131347656,0.7415008544921875,-0.19908428192138672,-0.8309316635131836","0.15102672576904297,0.5617038011550903,-0.12203669548034668,-1.9197781085968018,1.357337236404419,0.3795156478881836,-1.7855992317199707","0.10404455661773682,0.9009963274002075,0.12208530306816101","0.03515899181365967,-0.04312634468078613,-0.1283818483352661,-0.06801297515630722,-0.04875488206744194,0.032933980226516724","0.157027930021286,0.821901798248291,0.02499992586672306"
376,/images/episode_1/run_1/step_76.jpg,"-0.2761268615722656,0.31363487243652344,0.3912925720214844,0.05321025848388672,0.8186101913452148,-0.19974708557128906,-0.9155130386352539","0.1372203826904297,0.5773855447769165,-0.10247206687927246,-1.9171175956726074,1.3982677459716797,0.36952829360961914,-1.8313748836517334","0.10580050200223923,0.8989022970199585,0.11564098298549652","0.03511890769004822,-0.04188060760498047,-0.1288864016532898,-0.07854543626308441,-0.055168598890304565,0.02802335098385811","0.15702804923057556,0.821901798248291,0.02499992586672306"
377,/images/episode_1/run_1/step_77.jpg,"-0.28034210205078125,0.31730175018310547,0.39680004119873047,0.04755973815917969,0.9136295318603516,-0.19472122192382812,-1.0169553756713867","0.12320327758789062,0.5932506322860718,-0.08263206481933594,-1.9147396087646484,1.4439492225646973,0.35979223251342773,-1.8822226524353027","0.10755133628845215,0.8968682885169983,0.10917061567306519","0.03501668572425842,-0.0406801700592041,-0.1294073462486267,-0.09048664569854736,-0.0620209202170372,0.022660652175545692","0.1570281684398651,0.821901798248291,0.02499992586672306"
378,/images/episode_1/run_1/step_78.jpg,"-0.2754974365234375,0.3223419189453125,0.39040088653564453,0.041213035583496094,1.0302066802978516,-0.17991065979003906,-1.1371135711669922","0.10942840576171875,0.6093677282333374,-0.06311202049255371,-1.9126789569854736,1.4954595565795898,0.3507966995239258,-1.9390783309936523","0.10929208993911743,0.8948931694030762,0.10267318785190582","0.034815073013305664,-0.03950238227844238,-0.12994855642318726,-0.10426020622253418,-0.06968921422958374,0.017066532745957375","0.15702828764915466,0.821901798248291,0.02499992586672306"
379,/images/episode_1/run_1/step_79.jpg,"-0.25383472442626953,0.328826904296875,0.3622293472290039,0.034122467041015625,1.1707830429077148,-0.14862060546875,-1.2748527526855469","0.09673666954040527,0.6258090734481812,-0.045000553131103516,-1.9109728336334229,1.5539987087249756,0.3433656692504883,-2.0028209686279297","0.11101798713207245,0.8929703831672668,0.09614881873130798","0.03451794385910034,-0.03845572471618652,-0.1304873824119568,-0.12074009329080582,-0.0776948630809784,0.01088926661759615","0.1570284068584442,0.821901798248291,0.02499992586672306"
380,/images/episode_1/run_1/step_80.jpg,"-0.2040243148803711,0.33659934997558594,0.29790401458740234,0.02628326416015625,1.3321352005004883,-0.09107112884521484,-1.4216804504394531","0.08653545379638672,0.6426390409469604,-0.0301053524017334,-1.909658670425415,1.62060546875,0.33881211280822754,-2.0739049911499023","0.1127178966999054,0.8910810947418213,0.08959776163101196","0.033998191356658936,-0.03778576850891113,-0.1310211420059204,-0.14093856513500214,-0.08603665977716446,0.003983058035373688","0.15702852606773376,0.821901798248291,0.02499992586672306"
381,/images/episode_1/run_1/step_81.jpg,"-0.11432647705078125,0.3452777862548828,0.18244266510009766,0.01777172088623047,1.4975309371948242,0.0037240982055664062,-1.5541505813598633","0.08081912994384766,0.6599029302597046,-0.020983219146728516,-1.9087700843811035,1.6954820156097412,0.33899831771850586,-2.1516125202178955","0.1143796294927597,0.8891983032226562,0.08303630352020264","0.03323465585708618,-0.03765583038330078,-0.13122916221618652,-0.1661156266927719,-0.09487757086753845,-0.003067020094022155","0.15702864527702332,0.821901798248291,0.02499992586672306"
382,/images/episode_1/run_1/step_82.jpg,"0.01595020294189453,0.35453319549560547,0.014872550964355469,0.008840560913085938,1.6297578811645508,0.1391887664794922,-1.6318607330322266","0.08161664009094238,0.6776295900344849,-0.020239591598510742,-1.9083280563354492,1.7769699096679688,0.34595775604248047,-2.233205556869507","0.11598651856184006,0.8872839212417603,0.07648724317550659","0.032137781381607056,-0.03828763961791992,-0.1309812068939209,-0.1978663206100464,-0.10496145486831665,-0.0097938422113657","0.15702876448631287,0.821901798248291,0.02499992586672306"
383,/images/episode_1/run_1/step_83.jpg,"0.16111373901367188,0.3651905059814453,-0.17225265502929688,-0.00013828277587890625,1.6846084594726562,0.29912471771240234,-1.6190099716186523","0.08967232704162598,0.6958891153335571,-0.028852224349975586,-1.9083349704742432,1.8612003326416016,0.3609139919281006,-2.3141560554504395","0.11753338575363159,0.8853147625923157,0.06998619437217712","0.03093734383583069,-0.0393831729888916,-0.13002097606658936,-0.23438113927841187,-0.11622877418994904,-0.015674922615289688","0.15702888369560242,0.821901798248291,0.02499992586672306"
384,/images/episode_1/run_1/step_84.jpg,"0.2780294418334961,0.37894725799560547,-0.3243732452392578,-0.008740425109863281,1.6509389877319336,0.45215606689453125,-1.522831916809082","0.10357379913330078,0.7148364782333374,-0.04507088661193848,-1.9087719917297363,1.9437472820281982,0.38352179527282715,-2.3902976512908936","0.1190284863114357,0.883307933807373,0.0635470449924469","0.029902011156082153,-0.04013657569885254,-0.1287829875946045,-0.2720925807952881,-0.1292547583580017,-0.020231634378433228","0.15702900290489197,0.821901798248291,0.02499992586672306"
385,/images/episode_1/run_1/step_85.jpg,"0.34271717071533203,0.3968191146850586,-0.4110908508300781,-0.01689910888671875,1.5630722045898438,0.5787086486816406,-1.390519142150879","0.12070965766906738,0.7346774339675903,-0.06562542915344238,-1.9096169471740723,2.0219008922576904,0.4124572277069092,-2.4598236083984375","0.1204894483089447,0.8813084959983826,0.057157546281814575","0.029219239950180054,-0.03998875617980957,-0.12778997421264648,-0.30813947319984436,-0.1458132565021515,-0.022657155990600586","0.15702912211418152,0.821901798248291,0.02499992586672306"
386,/images/episode_1/run_1/step_86.jpg,"0.36138057708740234,0.4183769226074219,-0.4400777816772461,-0.02476215362548828,1.462712287902832,0.6811666488647461,-1.2638521194458008","0.1387786865234375,0.7555962800979614,-0.08762931823730469,-1.9108550548553467,2.095036506652832,0.4465155601501465,-2.5230162143707275","0.1219235360622406,0.879350483417511,0.05078935623168945","0.02868175506591797,-0.03916025161743164,-0.12736380100250244,-0.3452776074409485,-0.1660650223493576,-0.02446669340133667","0.15702924132347107,0.821901798248291,0.02499992586672306"
387,/images/episode_1/run_1/step_87.jpg,"0.3499174118041992,0.44311046600341797,-0.4313468933105469,-0.03231525421142578,1.3713788986206055,0.7710027694702148,-1.1591815948486328","0.15627455711364746,0.7777518033981323,-0.10919666290283203,-1.912470817565918,2.1636054515838623,0.4850656986236572,-2.580975294113159","0.12333153188228607,0.8774542808532715,0.04442518949508667","0.028159916400909424,-0.03792405128479004,-0.12728333473205566,-0.3852960467338562,-0.18970562517642975,-0.02628607489168644","0.15702936053276062,0.821901798248291,0.02499992586672306"
388,/images/episode_1/run_1/step_88.jpg,"0.3204965591430664,0.4710960388183594,-0.40001869201660156,-0.039086341857910156,1.2941932678222656,0.8578395843505859,-1.077275276184082","0.17229938507080078,0.8013066053390503,-0.1291975975036621,-1.9144251346588135,2.2283151149749756,0.5279576778411865,-2.6348390579223633","0.12470853328704834,0.875627875328064,0.03805522620677948","0.02754002809524536,-0.03652811050415039,-0.1273992657661438,-0.4306544065475464,-0.21658140420913696,-0.028904544189572334","0.15702947974205017,0.821901798248291,0.02499992586672306"
389,/images/episode_1/run_1/step_89.jpg,"0.2797555923461914,0.5027961730957031,-0.3542947769165039,-0.044097900390625,1.2286376953125,0.9475994110107422,-1.0135221481323242","0.18628716468811035,0.8264464139938354,-0.1469123363494873,-1.9166300296783447,2.2897469997406006,0.5753376483917236,-2.6855151653289795","0.12604710459709167,0.8738793134689331,0.0316808819770813","0.0267714262008667,-0.03497123718261719,-0.12748688459396362,-0.4822036027908325,-0.2466464340686798,-0.03220304846763611","0.15702959895133972,0.821901798248291,0.02499992586672306"
390,/images/episode_1/run_1/step_90.jpg,"0.23101806640625,0.5388545989990234,-0.2981901168823242,-0.04573822021484375,1.1698198318481445,1.0427665710449219,-0.962224006652832","0.19783806800842285,0.8533891439437866,-0.16182184219360352,-1.918916940689087,2.348237991333008,0.6274759769439697,-2.733626365661621","0.12734787166118622,0.87221360206604,0.02529899775981903","0.02601534128189087,-0.03331422805786133,-0.12763768434524536,-0.5401066541671753,-0.2801487147808075,-0.03579385206103325","0.15702971816062927,0.821901798248291,0.02499992586672306"
391,/images/episode_1/run_1/step_91.jpg,"0.17635822296142578,0.5798196792602539,-0.2338695526123047,-0.041985511779785156,1.1129426956176758,1.1431360244750977,-0.9185457229614258","0.20665597915649414,0.8823801279067993,-0.17351531982421875,-1.9210162162780762,2.4038851261138916,0.6846327781677246,-2.7795536518096924","0.12860795855522156,0.87064129114151,0.018913686275482178","0.025201737880706787,-0.031446218490600586,-0.12770622968673706,-0.6033703088760376,-0.3160281777381897,-0.039903294295072556","0.15702983736991882,0.821901798248291,0.02499992586672306"
392,/images/episode_1/run_1/step_92.jpg,"0.10909080505371094,0.6064558029174805,-0.16327857971191406,-0.024538040161132812,1.0574054718017578,1.2509393692016602,-0.878291130065918","0.2121105194091797,0.9127029180526733,-0.18167924880981445,-1.9222431182861328,2.4567553997039795,0.7471797466278076,-2.8234682083129883","0.1293903887271881,0.8684841394424438,0.01402658224105835","0.015648603439331055,-0.04314303398132324,-0.09774208068847656,-0.7206053137779236,-0.3733193278312683,-0.05924854055047035","0.15702995657920837,0.821901798248291,0.02499992586672306"
393,/images/episode_1/run_1/step_93.jpg,"0.026273727416992188,0.6301784515380859,-0.07542610168457031,0.014858245849609375,0.9365320205688477,1.3166570663452148,-0.7931947708129883","0.2134242057800293,0.9442118406295776,-0.18545055389404297,-1.9215002059936523,2.503582000732422,0.8130125999450684,-2.8631279468536377","0.13015441596508026,0.866105318069458,0.00962318480014801","0.015280544757843018,-0.0475764274597168,-0.08806794881820679,-0.7756409049034119,-0.4199930429458618,-0.05699094012379646","0.15703007578849792,0.821901798248291,0.02499992586672306"
394,/images/episode_1/run_1/step_94.jpg,"-0.049190521240234375,0.6504249572753906,0.0068759918212890625,0.06274700164794922,0.8049249649047852,1.3696908950805664,-0.7055282592773438","0.21096467971801758,0.9767330884933472,-0.18510675430297852,-1.9183628559112549,2.543828248977661,0.8814971446990967,-2.898404359817505","0.1311948448419571,0.8635656833648682,0.006143435835838318","0.02080857753753662,-0.050792694091796875,-0.06959497928619385,-0.8436247706413269,-0.47134819626808167,-0.04535919427871704","0.15703019499778748,0.821901798248291,0.02499992586672306"
395,/images/episode_1/run_1/step_95.jpg,"-0.11443138122558594,0.6658077239990234,0.07655143737792969,0.11714458465576172,0.6739568710327148,1.395406723022461,-0.6197214126586914","0.20524311065673828,1.0100234746932983,-0.18127918243408203,-1.9125056266784668,2.577526092529297,0.9512674808502197,-2.9293904304504395","0.13205361366271973,0.8609986901283264,0.003335818648338318","0.017175376415252686,-0.05133986473083496,-0.05615234375,-0.8725752830505371,-0.5143690705299377,-0.030064519494771957","0.15703031420707703,0.821901798248291,0.02499992586672306"
